2001,29597,310,1
2001,29597,359,1
2001,29597,633,2
2001,29989,94,1
2001,29989,308,1
2001,29989,687,1
2001,30820,84,1
2001,31063,159,2
2001,31063,628,2
2001,31169,13,2
2001,31169,95,1
2001,31169,533,1
2001,31211,35,1
2001,31211,61,1
2001,31211,560,2
2001,31211,579,2
2001,31343,6,2
2001,31343,41,2
2001,31343,99,1
2001,31343,584,1
2001,31493,3,4
2001,31493,45,1
2001,31493,606,1
2001,31503,114,1
2001,31503,177,1
2001,31503,531,3
2001,31622,17,1
2001,31622,150,1
2001,31622,309,1
2001,31622,525,1
2001,31815,3,1
2001,31815,75,3
2001,31815,424,2
2001,31815,638,1
2001,32214,33,1
2001,32214,62,2
2001,32214,123,1
2001,32214,219,1
2001,32214,228,2
2001,32214,582,2
2001,32371,91,1
2001,32371,123,1
2001,32371,714,1
2001,32865,122,1
2001,32865,398,1
2001,32865,667,1
2001,33019,11,1
2001,33019,50,1
2001,33019,671,1
2001,33079,2,1
2001,33079,8,1
2001,33079,351,1
2001,33118,153,1
2001,33118,304,1
2001,33242,8,1
2001,33242,560,2
2001,33242,575,1
2001,33242,579,1
2001,33242,611,1
2001,33779,11,3
2001,33779,45,2
2001,33779,62,2
2001,33779,94,1
2001,33779,356,1
2001,33779,489,2
2001,33779,670,3
2001,33794,194,1
2001,33794,687,1
2001,33938,21,1
2001,33958,35,2
2001,33958,38,1
2001,33958,122,1
2001,34068,41,1
2001,34068,219,1
2001,34068,291,1
2001,34068,309,1
2001,34068,432,1
2001,34068,608,1
2001,34068,647,2
2001,34310,20,1
2001,34310,84,1
2001,34310,92,3
2001,34310,159,3
2001,34569,13,5
2001,34569,18,1
2001,34569,95,1
2001,34569,419,1
2001,35119,114,3
2001,35119,177,4
2001,35119,268,1
2001,35119,502,1
2001,35190,114,7
2001,35190,177,2
2001,35887,137,10
2001,36479,2,1
2001,36479,167,1
2001,36479,651,1
2001,36535,137,3
2001,36833,137,5
2001,36834,137,2
2001,37279,45,3
2001,37279,310,1
2001,37279,508,1
2001,37297,16,1
2001,37297,35,1
2001,37393,531,3
2001,37433,62,2
2001,37433,508,2
2001,37471,62,2
2001,37587,461,1
2001,37630,45,6
2001,37630,164,1
2001,37632,50,1
2001,37632,160,1
2001,37632,351,1
2001,37662,21,1
2001,37662,28,1
2001,37662,434,1
2001,37662,651,1
2001,37835,11,3
2001,37835,282,1
2001,37919,11,2
2001,37919,16,1
2001,37919,45,1
2001,37919,94,1
2001,37919,102,1
2001,37919,241,1
2001,37919,507,1
2001,37919,560,1
2001,38233,3,2
2001,38233,61,2
2001,38233,260,2
2001,38233,424,1
2001,38273,21,1
2001,38273,35,1
2001,38453,11,1
2001,38453,282,1
2001,38652,261,1
2001,38652,294,2
2001,38652,313,1
2001,38652,579,2
2001,38652,727,1
2001,38853,109,2
2001,38853,531,1
2001,39004,15,2
2001,39004,298,1
2001,39018,26,1
2001,39018,513,1
2001,39018,657,1
2001,39018,692,2
2001,39169,228,2
2001,39169,260,1
2001,39169,341,1
2001,39169,448,1
2001,39231,17,1
2001,39231,114,1
2001,39231,320,1
2001,39231,540,1
2001,39303,270,7
2001,39377,114,1
2001,39377,121,1
2001,39377,531,3
2001,39403,270,11
2001,39403,657,1
2001,39509,62,1
2001,39509,270,5
2001,39613,670,1
2001,39696,92,3
2001,39696,159,1
2001,39774,114,2
2001,39774,177,2
2001,39774,320,2
2001,39847,114,3
2001,39847,177,8
2001,40306,104,6
2001,40312,104,4
2001,40676,104,2
2001,40741,104,3
2001,41063,2,2
2001,41063,88,1
2001,41077,11,5
2001,41077,35,3
2001,41077,62,5
2001,41258,94,1
2001,41258,282,1
2001,41359,286,1
2001,41359,294,1
2001,41359,579,1
2001,41381,177,1
2001,41381,697,5
2001,41584,35,2
2001,41584,36,1
2001,41584,62,2
2001,41584,436,6
2001,41907,73,1
2001,41907,308,1
2001,41989,6,2
2001,41989,41,2
2001,41989,111,1
2001,41989,150,1
2001,42484,70,1
2001,42484,219,1
2001,42484,395,3
2001,42484,670,1
2001,42926,162,2
2001,42926,219,2
2001,42926,499,1
2001,42926,542,3
2001,43217,114,2
2001,43217,320,1
2001,43261,21,1
2001,43261,62,1
2001,43261,162,1
2001,43674,6,1
2001,43674,298,1
2001,43690,6,2
2001,43690,139,1
2001,43690,162,1
2001,43690,298,1
2001,43690,607,1
2001,43690,631,1
2001,43816,62,1
2001,43816,92,1
2001,43816,159,1
2001,43816,167,1
2001,43981,3,5
2001,43981,61,6
2001,43981,75,3
2001,43981,264,1
2001,43981,424,2
2001,43981,638,1
2001,44266,2,4
2001,44266,88,6
2001,44266,177,1
2001,44299,374,1
2001,44299,582,1
2001,44640,45,1
2001,44640,137,1
2001,44640,160,5
2001,45266,474,1
2001,45370,167,1
2001,45370,309,1
2001,45624,94,1
2001,45624,255,1
2001,45624,489,1
2001,46140,41,1
2001,46140,525,1
2001,46140,667,1
2001,46513,3,3
2001,46513,7,1
2001,46513,35,1
2001,46513,61,4
2001,46513,122,2
2001,46513,560,3
2001,46603,29,1
2001,46603,340,1
2001,46603,343,1
2001,46774,62,3
2001,46774,137,2
2001,46774,489,2
2001,46774,531,3
2001,46777,11,1
2001,46777,16,2
2001,46777,45,1
2001,46777,94,2
2001,47307,26,6
2001,47307,35,1
2001,47307,228,1
2001,47367,32,1
2001,47367,228,2
2001,47367,432,2
2001,47367,451,1
2001,47367,552,1
2001,47702,40,1
2001,47702,114,3
2001,47702,177,5
2001,47792,114,3
2001,47792,177,2
2001,47799,114,1
2001,47799,177,1
2001,47799,540,1
2001,48752,11,1
2001,48752,35,7
2001,48752,45,1
2001,48752,62,3
2001,48752,84,1
2001,48752,94,2
2001,48752,167,1
2001,48752,308,1
2001,48752,489,1
2001,48752,662,1
2001,48752,670,3
2001,49099,84,1
2001,49099,651,1
2001,49527,300,1
2001,49527,628,1
2001,49751,16,1
2001,49751,45,1
2001,49804,62,2
2001,49804,271,1
2001,49804,436,1
2001,49804,449,1
2001,49804,670,4
2001,50162,274,1
2001,50162,474,1
2001,50754,3,3
2001,50754,16,2
2001,50754,61,1
2001,50754,95,1
2001,50754,241,1
2001,50754,419,3
2001,50754,478,2
2001,50754,533,1
2001,51456,114,1
2001,51456,177,1
2001,51456,502,2
2001,51634,114,6
2001,51634,177,2
2001,51998,153,1
2001,51998,698,1
2001,52221,15,1
2001,52221,26,1
2001,52221,45,2
2001,52221,62,2
2001,52221,84,3
2001,52221,92,3
2001,52221,159,6
2001,52221,162,1
2001,52221,449,1
2001,52221,670,2
2001,52540,16,4
2001,52540,175,1
2001,52540,229,1
2001,52540,272,1
2001,52540,359,1
2001,52596,104,3
2001,52929,26,1
2001,52929,120,2
2001,52929,162,1
2001,52929,219,1
2001,52929,356,1
2001,53001,17,1
2001,53001,714,2
2001,53518,35,2
2001,53518,432,1
2001,53526,35,1
2001,53526,241,1
2001,53526,261,1
2001,53526,341,2
2001,53526,560,1
2001,53622,35,5
2001,53817,11,2
2001,53817,16,2
2001,53817,35,1
2001,53817,94,2
2001,53832,3,1
2001,54060,61,1
2001,54060,122,1
2001,54060,560,1
2001,54084,629,2
2001,54084,698,1
2001,54084,729,1
2001,54991,142,1
2001,55285,73,3
2001,55285,228,5
2001,55331,20,1
2001,55331,92,2
2001,55331,114,1
2001,55331,531,2
2001,55331,620,1
2001,55551,84,1
2001,55551,94,3
2001,55551,241,1
2001,55551,395,1
2001,55551,662,2
2001,55642,5,1
2001,55642,35,1
2001,55642,88,1
2001,55642,651,1
2001,55642,672,1
2001,55876,6,2
2001,55876,123,1
2001,55876,558,1
2001,55876,593,2
2001,55876,608,1
2001,56202,88,1
2001,56202,162,1
2001,56202,377,1
2001,56332,40,1
2001,56332,114,5
2001,56332,177,3
2001,56345,153,1
2001,56345,177,1
2001,56429,2,4
2001,56429,88,5
2001,56429,255,1
2001,56429,504,6
2001,56627,145,1
2001,56627,273,2
2001,56627,394,1
2001,56627,443,2
2001,56627,461,2
2001,56627,575,1
2001,56674,651,1
2001,56683,33,1
2001,56683,50,1
2001,56683,84,2
2001,56683,194,2
2001,56683,216,1
2001,56683,538,1
2001,56683,608,1
2001,56683,670,1
2001,56683,686,1
2001,56683,687,1
2001,56907,20,1
2001,56907,137,1
2001,56907,216,1
2001,56907,628,1
2001,57244,45,1
2001,57354,531,3
2001,57517,13,1
2001,57517,45,1
2001,57517,70,1
2001,57517,95,2
2001,57517,114,1
2001,57517,228,1
2001,57517,419,2
2001,57517,533,1
2001,57718,2,3
2001,57718,12,1
2001,57718,177,1
2001,58111,78,1
2001,58111,114,1
2001,58111,134,3
2001,58544,3,3
2001,58544,35,1
2001,58544,61,3
2001,58544,75,2
2001,58544,102,1
2001,58544,122,1
2001,58650,6,1
2001,58650,162,1
2001,58650,298,1
2001,58650,692,1
2001,58972,195,1
2001,58972,294,2
2001,58972,560,2
2001,58975,21,1
2001,58975,35,1
2001,58975,38,1
2001,58975,45,1
2001,58975,61,1
2001,58975,75,1
2001,58975,264,1
2001,58975,398,3
2001,58975,434,1
2001,58975,560,1
2001,59066,15,1
2001,59066,17,1
2001,59066,113,2
2001,59066,147,1
2001,59066,164,2
2001,59155,17,1
2001,59155,41,1
2001,59155,123,1
2001,59155,162,1
2001,59155,525,2
2001,59155,647,3
2001,59626,85,1
2001,59626,93,1
2001,59626,310,1
2001,59626,314,2
2001,59626,443,1
2001,59626,686,2
2001,59918,11,4
2001,59918,16,3
2001,59918,94,1
2001,60619,114,2
2001,60619,177,2
2001,60637,114,2
2001,60637,177,1
2001,60637,320,1
2001,60652,114,8
2001,60652,177,2
2001,60652,201,1
2001,60660,40,1
2001,60660,177,1
2001,61069,137,7
2001,61401,109,3
2001,61401,531,3
2001,61402,109,2
2001,61402,531,6
2001,61701,62,2
2001,61701,121,1
2001,61701,137,2
2001,62505,16,1
2001,62505,670,2
2001,62712,114,2
2001,62779,261,1
2001,62779,300,1
2001,62803,651,1
2001,62820,11,5
2001,62820,35,2
2001,62820,45,4
2001,62820,94,1
2001,62820,489,1
2001,63027,11,2
2001,63027,16,1
2001,63027,48,3
2001,63027,94,2
2001,63070,16,1
2001,63070,94,1
2001,63070,419,1
2001,63070,631,1
2001,63395,3,3
2001,63395,61,2
2001,63395,75,1
2001,63395,209,1
2001,63395,424,5
2001,63395,638,2
2001,63395,672,2
2001,63442,70,2
2001,63442,219,3
2001,63442,273,5
2001,63442,354,1
2001,63442,376,1
2001,63442,395,4
2001,63442,461,1
2001,63442,582,1
2001,63502,73,1
2001,63502,94,2
2001,63502,145,2
2001,63502,191,2
2001,63502,229,2
2001,63502,485,1
2001,63502,632,1
2001,63531,16,1
2001,63531,94,1
2001,63531,95,3
2001,63531,235,1
2001,63531,533,2
2001,63712,84,2
2001,63712,216,1
2001,63712,670,2
2001,63769,300,2
2001,63769,628,3
2001,63854,6,2
2001,63854,41,3
2001,63854,111,1
2001,63854,162,2
2001,63854,194,1
2001,63854,443,1
2001,63854,686,1
2001,63939,13,1
2001,63939,18,1
2001,63939,95,4
2001,63939,533,1
2001,63947,70,1
2001,63947,73,1
2001,63947,94,1
2001,63947,187,1
2001,63947,214,1
2001,64146,6,1
2001,64146,111,1
2001,64208,123,1
2001,64208,667,1
2001,64293,85,2
2001,64293,304,1
2001,64336,3,1
2001,64336,11,2
2001,64336,61,1
2001,64336,75,1
2001,64336,241,1
2001,64336,424,3
2001,64595,17,1
2001,64595,270,1
2001,64595,414,2
2001,64595,488,1
2001,64595,519,1
2001,64595,544,1
2001,64596,265,1
2001,64596,270,1
2001,64596,414,2
2001,64596,433,1
2001,64596,488,1
2001,64596,519,1
2001,64644,62,1
2001,64644,159,1
2001,64644,268,2
2001,64661,6,1
2001,64661,41,1
2001,64661,187,1
2001,64881,20,2
2001,64881,177,2
2001,65055,40,1
2001,65055,50,1
2001,65055,84,1
2001,65055,324,1
2001,65055,356,1
2001,65055,386,1
2001,65055,617,1
2001,65055,670,2
2001,65056,26,1
2001,65056,40,1
2001,65056,50,1
2001,65056,84,1
2001,65056,324,1
2001,65056,356,1
2001,65056,386,1
2001,65056,617,1
2001,65056,670,2
2001,65569,104,9
2001,65992,560,2
2001,67008,3,3
2001,67008,8,1
2001,67008,102,1
2001,67008,313,1
2001,67550,62,1
2001,67550,120,3
2001,67550,538,1
2001,68261,120,1
2001,68261,227,1
2001,68410,8,1
2001,68410,13,2
2001,68410,95,1
2001,68675,26,1
2001,68675,136,1
2001,68675,162,1
2001,68675,287,1
2001,68675,439,1
2001,68703,41,1
2001,68703,113,2
2001,68703,114,1
2001,68703,147,1
2001,68703,159,1
2001,68703,164,3
2001,68703,177,1
2001,68703,497,1
2001,68925,3,2
2001,68925,142,1
2001,68925,153,1
2001,68925,398,1
2001,68925,448,1
2001,69062,168,1
2001,69062,261,2
2001,69062,560,1
2001,69715,11,6
2001,69804,94,1
2001,69804,308,1
2001,69804,662,1
2001,69881,6,2
2001,69881,41,1
2001,69881,99,1
2001,69881,111,2
2001,69881,150,1
2001,70130,13,2
2001,70130,16,1
2001,70130,94,1
2001,70130,95,1
2001,70130,114,1
2001,70130,241,1
2001,70130,328,1
2001,70216,41,1
2001,70216,525,1
2001,70216,729,1
2001,70486,94,4
2001,70606,114,7
2001,70606,177,1
2001,70606,320,1
2001,71019,2,1
2001,71019,458,1
2001,71174,48,1
2001,71174,62,2
2001,71174,270,1
2001,71175,45,1
2001,71175,69,1
2001,71175,104,1
2001,71905,62,1
2001,71905,92,2
2001,72544,7,1
2001,72544,11,1
2001,72544,38,1
2001,72544,560,2
2001,72572,2,1
2001,72572,377,1
2001,72572,672,1
2001,72683,162,1
2001,72683,194,3
2001,72683,219,4
2001,72683,298,1
2001,72683,309,1
2001,72683,686,4
2001,72808,111,1
2001,72808,139,2
2001,72808,435,1
2001,72957,3,1
2001,72957,8,3
2001,72957,61,1
2001,72957,102,2
2001,72957,264,1
2001,72957,286,2
2001,72957,294,4
2001,72957,313,1
2001,72957,518,1
2001,72957,560,2
2001,73035,639,1
2001,73240,45,1
2001,73240,241,1
2001,73240,261,3
2001,73240,341,4
2001,73240,560,1
2001,73313,13,4
2001,73313,18,1
2001,73313,242,2
2001,73322,67,2
2001,73322,108,2
2001,73322,273,1
2001,73322,310,1
2001,73322,314,1
2001,73782,3,1
2001,73782,398,2
2001,73782,560,1
2001,73812,38,1
2001,73812,570,1
2001,73820,3,1
2001,73820,398,4
2001,73820,560,2
2001,74000,40,1
2001,74000,175,1
2001,74000,395,3
2001,74000,532,1
2001,74236,45,1
2001,74236,62,2
2001,74236,241,1
2001,74250,109,1
2001,74250,531,5
2001,74300,88,4
2001,74300,114,6
2001,74300,177,5
2001,74316,114,3
2001,74316,177,1
2001,74316,411,1
2001,74316,502,2
2001,74324,287,3
2001,74324,497,1
2001,74324,538,1
2001,74324,694,3
2001,74356,62,1
2001,74356,114,1
2001,74356,177,3
2001,74356,310,1
2001,74356,354,1
2001,74356,502,1
2001,74356,508,1
2001,74405,114,1
2001,74511,114,1
2001,74511,177,2
2001,75038,45,2
2001,75812,2,1
2001,75812,84,1
2001,75812,120,1
2001,75812,324,1
2001,76496,11,1
2001,76496,16,1
2001,76496,45,2
2001,76496,94,1
2001,76496,288,2
2001,76583,228,1
2001,76654,35,4
2001,76654,45,1
2001,76654,241,2
2001,76654,424,1
2001,76654,670,3
2001,76793,40,1
2001,76793,436,1
2001,76860,45,5
2001,76860,164,2
2001,76932,62,3
2001,76932,324,2
2001,76932,327,1
2001,76932,670,3
2001,76932,692,2
2001,77119,92,1
2001,77119,449,2
2001,77210,3,1
2001,77210,61,1
2001,77210,424,2
2001,77266,12,1
2001,77266,22,1
2001,77266,76,1
2001,77266,94,1
2001,77266,95,1
2001,77266,313,1
2001,77318,11,1
2001,77318,22,1
2001,77318,62,1
2001,77318,95,5
2001,77334,94,1
2001,77334,400,1
2001,77539,21,1
2001,77539,35,1
2001,77668,86,1
2001,77668,141,3
2001,77668,278,1
2001,77668,367,1
2001,77668,413,1
2001,77806,194,1
2001,77806,214,1
2001,77953,102,1
2001,77953,112,1
2001,77953,142,1
2001,77953,352,1
2001,77953,671,2
2001,77977,16,2
2001,77977,94,2
2001,77977,536,1
2001,77992,85,1
2001,77992,698,1
2001,78044,70,1
2001,78044,73,2
2001,78044,273,1
2001,78044,351,1
2001,78374,84,2
2001,78374,134,4
2001,78526,3,1
2001,78526,61,1
2001,78526,196,1
2001,78526,294,1
2001,78526,507,2
2001,78526,559,1
2001,78526,560,2
2001,78812,104,3
2001,79603,5,1
2001,79603,35,2
2001,79603,73,1
2001,79603,228,1
2001,79603,273,2
2001,79623,73,4
2001,79623,153,1
2001,79623,228,4
2001,79623,273,1
2001,79623,351,2
2001,79623,432,2
2001,79623,434,1
2001,79623,721,2
2001,80235,11,1
2001,80235,16,1
2001,80235,48,1
2001,80235,94,1
